GEOID,NAME,dissim_white_nonwhite,nh_white_pct,gini,gini_chg_10yr,poverty_rate_persons,poverty_rate_persons_chg_10yr,monthly_housing_cost,associates_plus_pct,share_of_msa_pct,unemployment_rate,lfpr,median_hh_income,total_pop,pop_chg_pct_2000_24,lfpr_chg_10yr,manuf_pct,manuf_pct_chg_1980_24,med_hh_inc_chg_pct_10yr,foreign_born_pct,hh_with_children_pct,pop_20_64_pct,home_value_income_ratio,homeownership_rate,rent_burdened_pct,vacancy_rate,housing_pre1980_pct,median_gross_rent,land_area_sqmi,pop_density_sqmi,rev_per_capita,exp_per_capita,constr_per_capita,debt_per_capita,police_share,fire_share,highway_share,parks_share,debt_burden,emp_per_capita,pay_per_capita,avg_ft_pay,police_emp_share,fire_emp_share,knn_distance,knn_rank,is_target,method,theme
2270000,"Shreveport city, Louisiana",50.22881806,35.13642595464455,0.5053,-0.037,23.789764070363358,-1.454209637,942,38.33769455583498,46.435271310750416,5.8370149827122555,60.565643464476146,50291,177972,-11.07846811,2.239834682679536,2.682510135910447,-14.92291896,36.03927721272452,3.811273683500775,29.104575163398692,55.43287708178815,3.6209262094609374,56.27058823529411,49.846052670911426,14.212662883800212,68.58052795657927,964,108.1647965557649,1645.3782160838778,1.5370861428896128,1.4623943372333401,0.063213663,4.395690149686665,0.23063686489286903,0.21486881545350256,0.013936276505199274,0.11822151500573586,2.6690259554626734,0.013638407353749313,57.554634116556485,4855.28125,0.30372807017543857,0.23684210526315788,5.774993087,12,FALSE,KNN,Extended Comprehensive
0107000,"Birmingham city, Alabama",61.774083993297104,25.270938194349974,0.4735,-0.0055,22.315410559429118,-8.15585683,1154,40.765621667732994,16.642615230973444,4.593126604779775,61.25753307313189,51355,198477,-18.26167532,2.2446115915303864,3.826765622250515,-12.99119402,70.93832174,7.0854557455019975,20.086689344891912,59.930873602482905,3.6958426638107293,46.840776912103586,48.107092725621335,17.72077611347364,61.55547730617478,1206,146.94960124739723,1350.646740890802,2.502691471369896,2.341005073689297,0.10711766127083837,7.795984537327857,0.22544796282956048,0.1514476614699332,0.093757934,0.076023126,3.0552022814897857,0.021349855263826115,131.11051241684018,6329.596339351966,0.22730645560227553,0.16522384368043533,5.915427091053968,13,FALSE,KNN,Extended Comprehensive
1263000,"St. Petersburg city, Florida",35.929833737073835,62.42263351218581,0.486,0.0067,14.36387514,-3.449155431,1690,55.38300175937204,7.798753708505618,3.4647392327840585,65.56542901932254,73048,267073,7.590077024718811,3.686157245446914,5.068690754224481,-6.705886228,58.63446838082002,10.60459125,16.672054568671506,61.49592059099946,5.971416055196583,62.09368484006013,59.99403023260772,12.672119924623647,70.43736634,1805,61.80634898744767,4321.1256509301365,1.3623983390714034,1.8797096362237773,0.087441468,3.3219281409399484,0.22754325671944217,0.078583206,0.025121675043207056,0.14925803055285167,1.6784567433049948,0.013649447285421196,76.38839299384512,6389.650469168901,0.26541554959785524,0.1317024128686327,6.0063265967230075,14,FALSE,KNN,Extended Comprehensive
4740000,"Knoxville city, Tennessee",29.357742733436325,68.61827405036536,0.4927,-0.0471,20.675139041317404,-10.55430479,1234,45.11313602222693,20.755481649842906,4.550775660981088,68.69403695942084,57298,198708,14.272241071942032,9.373179929927389,5.946962470360579,-9.423759709,84.54650863179593,7.887452946031362,24.035730594878764,63.68792398896874,5.143285978568187,46.106723990064935,49.25083183499701,9.574982374861516,55.72867358243529,1289,98.73347603900777,2012.5696771933174,2.017631937252593,1.4125210936637524,0.4080473970024655,5.019818844198651,0.24594147989906734,0.17859349296969787,0.038400559744542116,0.11452060708463903,2.5816075483940737,0.01462563,88.85799611004191,6475.5665786495665,0.1806865333836288,0.13051678611844586,6.009970412144269,15,FALSE,KNN,Extended Comprehensive
0151000,"Montgomery city, Alabama",47.305615755296195,24.558026002675845,0.5285,0.061399999999999955,22.532477308900074,-1.180297531,1056,44.75636285369472,50.65509186806592,3.6212215354764163,60.199838839645444,59292,195826,-2.848666455,-3.196916847,3.6724537691568173,-8.023226615,41.545513141874956,5.984394309233707,23.74224631,55.63357266144434,3.3343452742359845,54.78349894610057,49.609759995737996,12.876720953660175,65.57358126259234,1110,159.85369948281345,1225.0326431829253,1.3631870707400087,1.0131503862066153,0,1.8919487639350276,0.221570136,0.1664177340595125,0.078220157,0.11713913572610372,1.7909874018482435,0.014000994994568142,70.05303422578254,5201.289312977099,0.20267175572519083,0.166412214,6.031499563,16,FALSE,KNN,Extended Comprehensive
1271000,"Tampa city, Florida",40.80045254564105,44.26991497316529,0.5177,-0.0237,14.734429391109865,-5.625844534,1890,55.52556803361076,12.10593477702245,4.7883478619910935,69.04927374076135,84114,414575,36.62188125109162,4.752081516139313,6.716021630041332,-6.4271635,84.02065238793236,18.947114514864623,23.42787663916729,63.80075981426763,5.8777373564448245,50.00681802686303,56.00977383793613,9.336575164,43.86001061,1898,114.48710666088733,3621.1501197945186,1.5408600119234837,2.277468786724207,0.19075856417704656,2.331283933473831,0.18655943052524307,0.11888798160927465,0.058272487,0.06664268,0.926581708,0.011615554043091822,96.34095481109969,8411.538546498785,0.26971504307488403,0.17627567925778662,6.041854181618797,17,FALSE,KNN,Extended Comprehensive
5367000,"Spokane city, Washington",17.59198611814689,75.11534925673449,0.4311,-0.0384,12.693899458390073,-7.157873195,1391,49.15009906820678,38.11875787239529,4.788230571074906,64.40272616615457,78583,230604,17.87822868797571,4.958262088690525,6.074368186649567,-4.869526945,79.84849178376894,5.525923227697698,29.641102220787214,58.70496608905309,4.826743697746332,59.596000363236435,44.748276895415046,5.273973257380982,46.63041088820285,1341,68.75997820700421,3353.7532444492485,1.5568520603467688,1.5694528259401035,0.20681828417023193,2.1167124521504164,0.20525571238776805,0.19091125605098466,0.055739360740551566,0.065811183,1.1654830390795476,0.010727320125130344,90.22427441779631,8975.137915936954,0.19483362521891417,0.15761821366024517,6.087585806,18,FALSE,KNN,Extended Comprehensive
1825000,"Fort Wayne city, Indiana",41.46804203607799,61.37514857822072,0.457,-0.0132,15.342629644904676,-3.434509563,1032,42.28522145559759,59.05788179999914,3.978583311199027,67.14364801591397,61436,273425,32.90671618212485,-0.320566217,5.312504549623656,-20.71453888,42.025568116143056,10.083935265612142,29.555846725673184,56.83788973210204,3.5793345920958397,62.85174390102593,45.15920051827147,6.911658549132517,57.22488197077688,1051,111.7597991598502,2446.5416192178354,1.0554556200853162,0.888005786,0.032584674,2.053407146895352,0.3204997292168787,0.224270436,0.14291561075029663,0.095944041,2.0437286252959574,0.008394077,52.704453078637094,6742.237305,0.3125,0.176757813,6.166946248114194,19,FALSE,KNN,Extended Comprehensive
2079000,"Wichita city, Kansas",31.306108397407957,58.51099645130963,0.4657,-0.0025,14.427140477061236,-1.636932749,1030,41.046048679286116,60.64469001855669,5.716399876361661,67.04338950984541,65855,400993,16.47157579207863,2.9694225649170107,5.834492350486787,-25.10986445,44.80946412472239,11.715915240415669,27.16223053097891,58.05462938,3.2328600713689166,60.35735880255185,42.46560418352736,9.362487418,57.55787943183089,989,165.07438831446993,2429.1654453148753,0.8666610505678641,0.7106841174173093,0.10101064250723073,2.7965772430570977,0.35539894467253597,0.1864316066624281,0.1204107802885807,0.1076807580541457,3.272804947270935,0.007927974,46.213752423067604,6418.860556348074,0.29101283880171186,0.18081312410841655,6.227069303443392,20,FALSE,KNN,Extended Comprehensive
4261000,"Pittsburgh city, Pennsylvania",39.09113913694588,62.57776188773686,0.5391,0.021500000000000075,20.146883684001587,-3.701626737,1187,59.20099406841254,12.661749351932597,5.318695251267865,64.63418716,66954,307670,-8.038246907,2.242018490767471,3.4256289145479664,-11.17830681,63.00822905,8.92579712,16.22201864374777,62.44320213215458,3.2918122890342625,48.29961467723099,45.03854997971054,14.838636674944764,40.818161786163074,1304,55.37277852599872,5556.340284704013,1.5384959863113499,2.452210035224212,0,1.637708621577002,0.17793026377654972,0.12329560554128366,0.16713798014350645,0.016250434,0.6524372952167424,0.011548442049798942,83.75458405139683,7494.860962566845,0.2807486631016043,0.21687462863933452,6.330916790469271,21,FALSE,KNN,Extended Comprehensive
0670098,"Santa Rosa city, California",35.274229791262655,45.07494465755277,0.45,0.0085,8.553023638582252,-3.125744827,2216,43.32697210968418,36.57604945,5.5059179683393955,65.07514142,99681,177531,20.282529895999186,0.076849782,6.905757764527899,-6.975510753,57.52370417193426,21.43963589457616,33.73297002724796,58.55371737893663,7.129743882986728,57.81279917519699,53.70247529937507,6.808043373824721,58.32544094,2133,42.606223779150866,4166.7856067280445,1.4001019397181196,1.329711992,0.1260845412426337,1.8773573559815133,0.30997695802915776,0.21920020673170101,0.066197213,0.080263583,1.2448014763958928,0.007788646,64.34767271885812,9654.750871,0.21951219512195122,0.1332752613240418,6.560875451411022,22,FALSE,KNN,Extended Comprehensive
3755000,"Raleigh city, North Carolina",41.43067144950258,50.94378518804652,0.4908,0.0019,13.269730775075514,-3.305554919,1673,62.624263923798665,31.986819538171673,3.5933574278842926,72.14464715923536,85060,499637,80.96692056662067,0.29062114547203066,5.681873610714311,-7.540160488,59.06498363721365,14.913427148109529,24.736077879856076,64.58108586834041,5.2939101810486715,49.55571587733557,51.56370219506675,6.707561235356763,34.631309904153355,1661,152.26309011897357,3281.405885100581,1.436629188851931,0.974775196,0.16439017398306122,3.0127863005729174,0.2554325144286805,0.15286292267005733,0.058415343,0.12656585511420768,2.4815624397756135,0.010822787864545193,52.87026712856205,6129.312981015905,0.20677270395074396,0.15366854797331966,6.571569865097431,23,FALSE,KNN,Extended Comprehensive
3260600,"Reno city, Nevada",30.678816726973128,52.615697022195086,0.4807,0.023300000000000043,10.97061068840383,-8.060647096,1613,48.219785383393514,48.965869702016114,4.5485587719568095,70.47076656561282,85605,281684,56.074911347517734,4.961451802730096,7.183741346637275,0.2431537365032277,87.47125681624071,16.63388761875009,27.62754274978594,60.158901464051915,6.631621984697156,49.39522665491758,48.29155304399251,8.697401177970733,43.60389216102981,1654,109.29821758911473,2577.2057972522107,1.3581279648270277,1.061290446989857,0.11440086389756643,1.8410582745188784,0.33158418791926797,0.21864438807770858,0.098218633,0.044148963,1.4870675019391737,0.006476551,32.747465697317224,6424.6120499632625,0.3504775900073475,0.23291697281410728,6.727103902049157,24,FALSE,KNN,Extended Comprehensive
2582000,"Worcester city, Massachusetts",30.392840557202828,45.59962894424225,0.4723,-0.0163,17.56601958059047,-6.959872763,1678,41.156187033921185,23.976111151457932,6.065142520897873,65.08151944358403,71042,211289,22.381377137296695,3.383985846423016,4.71935368,-22.51521631,52.946242115007855,30.489519094699673,26.367967659656383,60.74854819701925,5.795163424453141,43.552384619086574,56.525353283458024,7.363775174704368,40.944908217513905,1614,37.36027768868792,5655.445116350804,5.600276317928158,1.3055751205504686,0.3841090101316574,5.219656499,0.23636552267917169,0.18961696476739842,0.04001743,0.036909159,2.7464201310789353,0.036825622567809115,218.64317476706978,7063.953772494634,0.087502064,0.07379891,6.792357759811857,25,FALSE,KNN,Extended Comprehensive
